date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:53	79604/79604	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2008:24:42%20GMT	https://www.arialengineering.com/pictures/skycity2.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/skycity2.jpg	(from https://www.arialengineering.com/)
12:20:54	80964/80964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2008:24:31%20GMT	https://www.arialengineering.com/pictures/dsr-commercial.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/dsr-commercial.jpg	(from https://www.arialengineering.com/)
12:20:54	60205/60205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2008:24:35%20GMT	https://www.arialengineering.com/pictures/dsr-residential.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/dsr-residential.jpg	(from https://www.arialengineering.com/)
12:20:55	53692/53692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2008:24:27%20GMT	https://www.arialengineering.com/pictures/apr.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/apr.jpg	(from https://www.arialengineering.com/)
12:20:55	32033/32033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:53%20GMT	https://www.arialengineering.com/pictures/projectdsr.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectdsr.jpg	(from https://www.arialengineering.com/)
12:20:56	25067/25067	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:44%20GMT	https://www.arialengineering.com/pictures/projectcyber.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectcyber.jpg	(from https://www.arialengineering.com/)
12:20:56	37169/37169	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:06:19%20GMT	https://www.arialengineering.com/pictures/projectisprout.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectisprout.jpg	(from https://www.arialengineering.com/)
12:20:57	41829/41829	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:07:12%20GMT	https://www.arialengineering.com/pictures/projecttabla.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projecttabla.jpg	(from https://www.arialengineering.com/)
12:20:58	24267/24267	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:56%20GMT	https://www.arialengineering.com/pictures/projectdsrinfra.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectdsrinfra.jpg	(from https://www.arialengineering.com/)
12:20:59	20705/20705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:06:05%20GMT	https://www.arialengineering.com/pictures/projectevs.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectevs.jpg	(from https://www.arialengineering.com/)
12:21:00	26721/26721	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2007:51:23%20GMT	https://www.arialengineering.com/pictures/projectakshara.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectakshara.jpg	(from https://www.arialengineering.com/)
12:21:00	25459/25459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:06:34%20GMT	https://www.arialengineering.com/pictures/projectnu.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectnu.jpg	(from https://www.arialengineering.com/)
12:21:01	26071/26071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:35%20GMT	https://www.arialengineering.com/pictures/projectbungalow.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectbungalow.jpg	(from https://www.arialengineering.com/)
12:21:01	16413/16413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:06:22%20GMT	https://www.arialengineering.com/pictures/projectkoenig.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectkoenig.jpg	(from https://www.arialengineering.com/)
12:21:02	32825/32825	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:16%20GMT	https://www.arialengineering.com/pictures/projectaccenture.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectaccenture.jpg	(from https://www.arialengineering.com/)
12:21:03	37003/37003	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:19%20GMT	https://www.arialengineering.com/pictures/projectadarsha.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectadarsha.jpg	(from https://www.arialengineering.com/)
12:21:03	44800/44800	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:06:02%20GMT	https://www.arialengineering.com/pictures/projectesmeralda.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectesmeralda.jpg	(from https://www.arialengineering.com/)
12:21:04	22411/22411	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:28%20GMT	https://www.arialengineering.com/pictures/projectamoda.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectamoda.jpg	(from https://www.arialengineering.com/)
12:21:04	14359/14359	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2007:52:35%20GMT	https://www.arialengineering.com/pictures/projecthalo.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projecthalo.jpg	(from https://www.arialengineering.com/)
12:21:05	18380/18380	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2012:05:25%20GMT	https://www.arialengineering.com/pictures/projectalphores.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectalphores.jpg	(from https://www.arialengineering.com/)
12:21:06	54330/54330	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Nov%202019%2013:29:32%20GMT	https://www.arialengineering.com/pictures/sticker.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/sticker.png	(from https://www.arialengineering.com/)
12:21:07	26796/26796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Nov%202019%2005:48:52%20GMT	https://www.arialengineering.com/pictures/branch1.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/branch1.jpg	(from https://www.arialengineering.com/)
12:21:07	20734/20734	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Nov%202019%2005:50:06%20GMT	https://www.arialengineering.com/pictures/branch2.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/branch2.jpg	(from https://www.arialengineering.com/)
12:21:08	22255/22255	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Nov%202019%2005:50:50%20GMT	https://www.arialengineering.com/pictures/branch3.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/branch3.jpg	(from https://www.arialengineering.com/)
12:21:08	18344/18344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Nov%202019%2005:51:28%20GMT	https://www.arialengineering.com/pictures/branch4.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/branch4.jpg	(from https://www.arialengineering.com/)
12:21:10	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22661e9d00-4d7%22	https://www.arialengineering.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/arial/www.arialengineering.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.arialengineering.com/)
12:21:10	17835/17835	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202024%2006:51:09%20GMT	http://w.24timezones.com/l.js	C:/My%20Web%20Sites/arial/w.24timezones.com/l.js	(from https://www.arialengineering.com/)
12:21:10	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/My%20Web%20Sites/arial/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://www.arialengineering.com/)
12:21:11	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-520c%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	C:/My%20Web%20Sites/arial/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://www.arialengineering.com/)
12:21:12	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e1d98d47689e00f8ecbc5d9f61bdb42e%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	C:/My%20Web%20Sites/arial/maxcdn.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	(from https://www.arialengineering.com/)
12:21:12	84245/84245	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	C:/My%20Web%20Sites/arial/ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	(from https://www.arialengineering.com/)
12:21:13	3382/3382	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2020%20Feb%202020%2009:53:10%20GMT	https://www.arialengineering.com/js/homestyles.js	C:/My%20Web%20Sites/arial/www.arialengineering.com/js/homestyles.js	(from https://www.arialengineering.com/)
12:21:13	3144/3144	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Jan%202020%2006:59:55%20GMT	https://www.arialengineering.com/js/homeform.js	C:/My%20Web%20Sites/arial/www.arialengineering.com/js/homeform.js	(from https://www.arialengineering.com/)
12:21:14	55979/55979	---M--	200	added ('OK')	text/javascript	etag:%2214aeab144b0e1576%22	https://apis.google.com/js/platform.js	C:/My%20Web%20Sites/arial/apis.google.com/js/platform.js	(from https://www.arialengineering.com/)
12:21:14	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/arial/www.google-analytics.com/analytics.js	(from https://www.arialengineering.com/)
12:21:15	321016/321016	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c29d588d1745898e935d66f2b2a01185%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:/My%20Web%20Sites/arial/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from https://www.arialengineering.com/)
12:21:15	35940/35940	---MCZ	200	added ('OK')	application/javascript	etag:W/%22662271e7-8c64%22	https://secure.statcounter.com/counter/counter.js	C:/My%20Web%20Sites/arial/secure.statcounter.com/counter/counter.js	(from https://www.arialengineering.com/)
12:21:16	6438/6438	---M-Z	200	added ('OK')	application/javascript	etag:W/%221926-ftj+zhhSvu4E/RMH3S02cxSkfWc%22	https://cdn.jsdelivr.net/npm/vanilla-lazyload@12.4.0/dist/lazyload.min.js	C:/My%20Web%20Sites/arial/cdn.jsdelivr.net/npm/vanilla-lazyload@12.4.0/dist/lazyload.min.js	(from https://www.arialengineering.com/)
12:21:19	49593/49593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jan%202020%2005:43:48%20GMT	https://www.arialengineering.com/pictures/projectbg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/projectbg.jpg	(from https://www.arialengineering.com/css/homeform.css)
12:21:20	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://stackpath.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/arial/stackpath.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.arialengineering.com/about.html)
12:21:21	64854/64854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2004:49:14%20GMT	https://www.arialengineering.com/pictures/about/about-bg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/about/about-bg.jpg	(from https://www.arialengineering.com/about.html)
12:21:22	30916/30916	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202019%2010:57:07%20GMT	https://www.arialengineering.com/pictures/about/about1.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/about/about1.jpg	(from https://www.arialengineering.com/about.html)
12:21:23	29167/29167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202019%2010:57:09%20GMT	https://www.arialengineering.com/pictures/about/about2.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/about/about2.jpg	(from https://www.arialengineering.com/about.html)
12:21:24	42288/42288	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202019%2010:57:12%20GMT	https://www.arialengineering.com/pictures/about/about3.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/about/about3.jpg	(from https://www.arialengineering.com/about.html)
12:21:24	8964/8964	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:07:38%20GMT	https://www.arialengineering.com/pictures/brand1.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/brand1.png	(from https://www.arialengineering.com/about.html)
12:21:24	3946/3946	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:07:40%20GMT	https://www.arialengineering.com/pictures/brand2.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/brand2.png	(from https://www.arialengineering.com/about.html)
12:21:24	3765/3765	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:07:42%20GMT	https://www.arialengineering.com/pictures/brand3.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/brand3.png	(from https://www.arialengineering.com/about.html)
12:21:25	2409/2409	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:07:48%20GMT	https://www.arialengineering.com/pictures/brand4.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/brand4.png	(from https://www.arialengineering.com/about.html)
12:21:25	2360/2360	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:07:50%20GMT	https://www.arialengineering.com/pictures/brand5.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/brand5.png	(from https://www.arialengineering.com/about.html)
12:21:49	54641/54641	---MCZ	200	added ('OK')	text/css	etag:W/%22251d28bd755f5269a4531df8a81d5664%22	https://use.fontawesome.com/releases/v5.7.0/css/all.css	C:/My%20Web%20Sites/arial/use.fontawesome.com/releases/v5.7.0/css/all.css	(from https://www.arialengineering.com/services.html)
12:21:50	12592/12592	---MCZ	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2013:26:48%20GMT	https://www.arialengineering.com/css/services.css	C:/My%20Web%20Sites/arial/www.arialengineering.com/css/services.css	(from https://www.arialengineering.com/services.html)
12:21:52	45670/45670	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Mar%202020%2007:28:34%20GMT	https://www.arialengineering.com/pictures/services/services-page.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/services-page.jpg	(from https://www.arialengineering.com/services.html)
12:21:53	55749/55749	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Mar%202020%2007:28:25%20GMT	https://www.arialengineering.com/pictures/services/our-services.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/our-services.png	(from https://www.arialengineering.com/services.html)
12:21:55	101953/101953	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202019%2012:15:37%20GMT	https://www.arialengineering.com/pictures/services/dd.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/dd.png	(from https://www.arialengineering.com/services.html)
12:21:56	80979/80979	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202019%2016:11:36%20GMT	https://www.arialengineering.com/pictures/services/install.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/install.png	(from https://www.arialengineering.com/services.html)
12:21:57	122499/122499	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202019%2012:14:39%20GMT	https://www.arialengineering.com/pictures/services/repairs.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/repairs.png	(from https://www.arialengineering.com/services.html)
12:21:58	62266/62266	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2010:31:04%20GMT	https://www.arialengineering.com/pictures/services/amc.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/amc.jpg	(from https://www.arialengineering.com/services.html)
12:21:59	33187/33187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2010:31:11%20GMT	https://www.arialengineering.com/pictures/services/quality.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/quality.jpg	(from https://www.arialengineering.com/services.html)
12:22:01	38983/38983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2009:45:17%20GMT	https://www.arialengineering.com/pictures/services/dd-bg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/dd-bg.jpg	(from https://www.arialengineering.com/designing.html)
12:22:02	44669/44669	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2010:19:09%20GMT	https://www.arialengineering.com/pictures/services/install-bg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/install-bg.jpg	(from https://www.arialengineering.com/installations.html)
12:22:03	41498/41498	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2009:19:30%20GMT	https://www.arialengineering.com/pictures/services/install-intro.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/install-intro.jpg	(from https://www.arialengineering.com/installations.html)
12:22:03	21780/21780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2010:47:22%20GMT	https://www.arialengineering.com/pictures/services/step1.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/step1.jpg	(from https://www.arialengineering.com/installations.html)
12:22:04	36925/36925	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2009:19:41%20GMT	https://www.arialengineering.com/pictures/services/step2.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/step2.jpg	(from https://www.arialengineering.com/installations.html)
12:22:05	27787/27787	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2009:19:43%20GMT	https://www.arialengineering.com/pictures/services/step3.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/step3.jpg	(from https://www.arialengineering.com/installations.html)
12:22:06	15798/15798	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2009:19:46%20GMT	https://www.arialengineering.com/pictures/services/step4.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/step4.jpg	(from https://www.arialengineering.com/installations.html)
12:22:07	21116/21116	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2009:19:48%20GMT	https://www.arialengineering.com/pictures/services/step5.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/step5.jpg	(from https://www.arialengineering.com/installations.html)
12:22:08	32710/32710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2010:47:26%20GMT	https://www.arialengineering.com/pictures/services/step6.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/step6.jpg	(from https://www.arialengineering.com/installations.html)
12:22:08	44336/44336	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2012:15:51%20GMT	https://www.arialengineering.com/pictures/services/repair-bg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/repair-bg.jpg	(from https://www.arialengineering.com/repairs.html)
12:22:10	55851/55851	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2013:11:00%20GMT	https://www.arialengineering.com/pictures/services/repairs-services.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/repairs-services.png	(from https://www.arialengineering.com/repairs.html)
12:22:10	16113/16113	---MCZ	200	added ('OK')	text/css	date:Wed,%2018%20Mar%202020%2004:49:35%20GMT	https://www.arialengineering.com/css/services%20unminified.css	C:/My%20Web%20Sites/arial/www.arialengineering.com/css/services%20unminified.css	(from https://www.arialengineering.com/amc.html)
12:22:11	32378/32378	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2007:14:56%20GMT	https://www.arialengineering.com/pictures/services/amcbg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/services/amcbg.jpg	(from https://www.arialengineering.com/amc.html)
12:22:11	6021/6021	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20Mar%202020%2012:49:56%20GMT	https://www.arialengineering.com/css/products.css	C:/My%20Web%20Sites/arial/www.arialengineering.com/css/products.css	(from https://www.arialengineering.com/products.html)
12:22:12	1695/1695	---M-Z	200	added ('OK')	application/javascript	etag:%2276043546d7841a8cc0e6f74b608864b3%22	https://chimpstatic.com/mcjs-connected/js/users/260473f272d4029113b970f51/1402d31c93259acf3c831ac0b.js	C:/My%20Web%20Sites/arial/chimpstatic.com/mcjs-connected/js/users/260473f272d4029113b970f51/1402d31c93259acf3c831ac0b.js	(from https://www.arialengineering.com/products.html)
12:22:14	83832/83832	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Mar%202020%2010:46:03%20GMT	https://www.arialengineering.com/pictures/products/chillers-bg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/chillers-bg.jpg	(from https://www.arialengineering.com/chillers.html)
12:22:14	62264/62264	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2010:46:32%20GMT	https://www.arialengineering.com/pictures/products/airchillers.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/airchillers.png	(from https://www.arialengineering.com/chillers.html)
12:22:15	32708/32708	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2010:45:50%20GMT	https://www.arialengineering.com/pictures/products/chiller-fcu.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/chiller-fcu.png	(from https://www.arialengineering.com/chillers.html)
12:22:16	22832/22832	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2005:02:03%20GMT	https://www.arialengineering.com/pictures/products/vrf-cassette4.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/vrf-cassette4.png	(from https://www.arialengineering.com/chillers.html)
12:22:17	16509/16509	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2005:02:08%20GMT	https://www.arialengineering.com/pictures/products/vrf-duct.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/vrf-duct.png	(from https://www.arialengineering.com/chillers.html)
12:22:17	28526/28526	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2010:45:58%20GMT	https://www.arialengineering.com/pictures/products/chiller-resistant.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/chiller-resistant.png	(from https://www.arialengineering.com/chillers.html)
12:22:18	33942/33942	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2010:45:55%20GMT	https://www.arialengineering.com/pictures/products/chiller-mfd.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/chiller-mfd.png	(from https://www.arialengineering.com/chillers.html)
12:22:19	36866/36866	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2010:46:08%20GMT	https://www.arialengineering.com/pictures/products/chiller-swirl.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/chiller-swirl.png	(from https://www.arialengineering.com/chillers.html)
12:22:20	88703/88703	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2010:46:14%20GMT	https://www.arialengineering.com/pictures/products/waterchillers.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/waterchillers.png	(from https://www.arialengineering.com/chillers.html)
12:22:20	47904/47904	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Mar%202020%2004:59:36%20GMT	https://www.arialengineering.com/pictures/products/vrf-bg.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/vrf-bg.jpg	(from https://www.arialengineering.com/vrf.html)
12:22:22	101857/101857	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2005:04:22%20GMT	https://www.arialengineering.com/pictures/products/vrf-product.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/vrf-product.png	(from https://www.arialengineering.com/vrf.html)
12:22:22	23970/23970	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2005:02:12%20GMT	https://www.arialengineering.com/pictures/products/vrf-split.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/vrf-split.png	(from https://www.arialengineering.com/vrf.html)
12:22:23	12019/12019	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Mar%202020%2005:02:00%20GMT	https://www.arialengineering.com/pictures/products/vrf-cassette1.png	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/products/vrf-cassette1.png	(from https://www.arialengineering.com/vrf.html)
12:22:24	38662/38662	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:15:50%20GMT	https://www.arialengineering.com/pictures/features/mitsubishi.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/mitsubishi.jpg	(from https://www.arialengineering.com/dx.html)
12:22:24	21744/21744	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:12:06%20GMT	https://www.arialengineering.com/pictures/features/dry.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/dry.jpg	(from https://www.arialengineering.com/dx.html)
12:22:25	22898/22898	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:12:16%20GMT	https://www.arialengineering.com/pictures/features/diagnostic.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/diagnostic.jpg	(from https://www.arialengineering.com/dx.html)
12:22:26	32150/32150	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:12:30%20GMT	https://www.arialengineering.com/pictures/features/pcool.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/pcool.jpg	(from https://www.arialengineering.com/dx.html)
12:22:27	28000/28000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:12:48%20GMT	https://www.arialengineering.com/pictures/features/coolt.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/coolt.jpg	(from https://www.arialengineering.com/dx.html)
12:22:28	22919/22919	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:12:54%20GMT	https://www.arialengineering.com/pictures/features/compressor.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/compressor.jpg	(from https://www.arialengineering.com/dx.html)
12:22:29	22957/22957	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:13:06%20GMT	https://www.arialengineering.com/pictures/features/fan.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/fan.jpg	(from https://www.arialengineering.com/dx.html)
12:22:30	22868/22868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202019%2016:13:18%20GMT	https://www.arialengineering.com/pictures/features/sleep.jpg	C:/My%20Web%20Sites/arial/www.arialengineering.com/pictures/features/sleep.jpg	(from https://www.arialengineering.com/dx.html)
